time,x_diff,y_diff,z_diff,sum_diff,labels
2019-11-15 00:46:45,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:46:46,0.0,0.0,0.0,0.0,1
2019-11-15 00:46:47,0.0,0.0,0.0,0.0,1
2019-11-15 00:46:48,0.0,0.0,0.0,0.0,1
2019-11-15 00:46:50,0.0,0.0,0.0,0.0,1
2019-11-15 00:46:51,0.0,0.0,0.0,0.0,1
2019-11-15 00:46:53,0.0,0.0,0.0,0.0,1
2019-11-15 00:46:54,0.0,0.0,0.0,0.0,1
2019-11-15 00:46:57,0.0,0.0,0.0,0.0,1
2019-11-15 00:46:58,0.0,0.0,0.0,0.0,1
2019-11-15 00:46:59,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:00,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:01,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:03,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:04,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:05,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:06,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:08,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:10,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:12,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:14,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:15,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:16,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:17,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:18,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:19,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:21,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:22,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:23,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:24,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:25,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:27,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:28,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:29,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:30,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:31,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:32,0.0,0.0,-0.0078125,0.0078125,0
2019-11-15 00:47:34,0.0,0.0,0.0078125,0.0078125,0
2019-11-15 00:47:35,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:36,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:37,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:39,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:40,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:41,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:42,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:43,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:45,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:46,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:47,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:48,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:49,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:51,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:52,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:53,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:54,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:55,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:56,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:47:58,0.0,0.0,0.0,0.0,1
2019-11-15 00:47:59,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:48:00,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:48:01,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:02,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:04,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:05,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:06,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:07,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:09,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:10,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:13,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:14,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:16,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:48:18,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:48:19,0.0078125,0.0,0.01171875,0.01953125,0
2019-11-15 00:48:20,-0.0078125,0.0,-0.01171875,0.01953125,0
2019-11-15 00:48:21,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:23,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:24,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:25,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:26,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:28,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:48:29,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:48:30,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:31,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:34,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:35,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:48:36,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:48:37,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:48:39,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:48:40,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:48:41,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:48:42,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:43,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:45,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:46,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:47,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:48,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:50,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:51,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:52,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:53,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:56,0.0,0.0,-0.0078125,0.0078125,0
2019-11-15 00:48:57,0.0,0.0,0.0078125,0.0078125,0
2019-11-15 00:48:58,0.0,0.0,0.0,0.0,1
2019-11-15 00:48:59,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:00,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:02,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:03,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:04,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:06,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:08,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:09,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:10,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:49:11,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:13,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:49:14,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:15,0.0078125,0.0,0.01171875,0.01953125,0
2019-11-15 00:49:16,-0.0078125,0.0,-0.01171875,0.01953125,0
2019-11-15 00:49:17,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:19,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:20,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:22,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:49:24,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:49:25,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:26,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:27,0.0,0.0,-0.0078125,0.0078125,0
2019-11-15 00:49:28,0.0,0.0,0.0078125,0.0078125,0
2019-11-15 00:49:30,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:31,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:32,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:33,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:35,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:36,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:37,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:38,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:39,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:49:40,-0.0078125,0.0,0.01171875,0.01953125,0
2019-11-15 00:49:42,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:49:43,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:44,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:45,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:47,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:48,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:49,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:51,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:49:52,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:49:54,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:55,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:56,0.0,0.0,0.0,0.0,1
2019-11-15 00:49:58,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:00,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:01,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:02,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:03,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:05,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:06,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:07,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:09,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:10,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:11,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:50:12,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:50:13,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:15,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:16,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:18,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:50:19,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:50:21,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:22,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:23,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:26,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:27,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:28,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:29,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:32,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:34,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:35,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:36,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:38,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:39,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:50:40,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:50:41,0.0,0.0078125,-0.01171875,0.01953125,0
2019-11-15 00:50:42,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:44,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:45,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:50:46,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:50:49,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:50:50,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:50:52,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:50:53,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:50:54,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:55,0.0,0.0,0.0,0.0,1
2019-11-15 00:50:56,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:50:57,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:50:59,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:00,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:01,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:51:02,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:51:03,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:04,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:51:05,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:07,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:51:09,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:10,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:11,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:13,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:51:14,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:51:15,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:16,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:17,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:19,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:21,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:22,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:23,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:26,0.0078125,0.0,0.01171875,0.01953125,0
2019-11-15 00:51:27,-0.0078125,0.0,-0.01171875,0.01953125,0
2019-11-15 00:51:28,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:29,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:30,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:51:32,0.0,-0.0078125,-0.01171875,0.01953125,0
2019-11-15 00:51:33,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:51:34,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:35,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:36,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:38,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:39,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:40,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:41,0.0,-0.0078125,0.01171875,0.01953125,0
2019-11-15 00:51:43,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:51:44,0.0,-0.0078125,-0.01171875,0.01953125,0
2019-11-15 00:51:45,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:51:47,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:48,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:51:49,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:51:50,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:51,-0.01171875,0.0,0.01171875,0.0234375,0
2019-11-15 00:51:52,0.01171875,0.0,-0.01171875,0.0234375,0
2019-11-15 00:51:53,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:55,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:56,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:57,0.0,0.0,0.0,0.0,1
2019-11-15 00:51:58,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:00,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:52:01,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:52:02,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:03,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:04,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:06,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:07,0.0,0.0,-0.0078125,0.0078125,0
2019-11-15 00:52:08,0.0,0.0,0.0078125,0.0078125,0
2019-11-15 00:52:09,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:52:11,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:52:12,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:13,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:14,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:15,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:17,-0.01171875,0.0,0.0,0.01171875,0
2019-11-15 00:52:18,0.01171875,-0.0078125,0.0,0.01953125,0
2019-11-15 00:52:19,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:52:20,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:21,0.0,0.0078125,-0.01171875,0.01953125,0
2019-11-15 00:52:23,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:24,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:25,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:52:27,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:52:28,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:29,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:30,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:52:31,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:52:33,0.0078125,-0.0078125,0.01171875,0.02734375,0
2019-11-15 00:52:34,-0.0078125,0.0078125,-0.01171875,0.02734375,0
2019-11-15 00:52:35,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:36,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:52:38,0.0,0.0078125,-0.0078125,0.015625,0
2019-11-15 00:52:39,0.0,0.0,0.0078125,0.0078125,0
2019-11-15 00:52:40,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:52:41,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:52:42,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:43,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:44,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:46,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:47,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:52:48,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:52:49,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:50,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:52,0.0,0.0,0.0,0.0,1
2019-11-15 00:52:54,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:52:55,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:52:56,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:52:58,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:52:59,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:00,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:01,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:03,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:04,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:05,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:06,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:08,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:09,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:10,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:53:11,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:53:13,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:14,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:15,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:16,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:17,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:53:19,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:53:20,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:22,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:24,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:25,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:27,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:53:28,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:53:29,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:53:31,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:53:32,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:33,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:34,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:35,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:37,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:39,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:40,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:41,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:42,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:44,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:45,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:46,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:49,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:50,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:51,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:52,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:53,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:55,0.0,0.0,0.0,0.0,1
2019-11-15 00:53:56,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:01,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:02,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:03,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:06,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:07,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:54:08,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:54:09,0.0,0.0,-0.0078125,0.0078125,0
2019-11-15 00:54:10,0.0,0.0,0.0078125,0.0078125,0
2019-11-15 00:54:12,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:13,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:14,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:15,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:54:16,0.0,-0.0078125,-0.01171875,0.01953125,0
2019-11-15 00:54:17,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:54:19,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:20,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:54:22,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:54:23,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:26,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:27,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:54:28,-0.0078125,-0.0078125,0.0,0.015625,0
2019-11-15 00:54:29,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:54:30,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:54:31,0.0,0.0078125,0.01171875,0.01953125,0
2019-11-15 00:54:33,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:54:35,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:36,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:37,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:38,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:39,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:41,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:42,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:43,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:44,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:45,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:47,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:48,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:50,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:51,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:53,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:54:54,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:54:55,0.0,0.0,0.0,0.0,1
2019-11-15 00:54:56,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:54:57,0.0078125,0.0,-0.01171875,0.01953125,0
2019-11-15 00:54:58,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:55:00,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:01,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:02,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:03,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:04,0.0,0.0,-0.0078125,0.0078125,0
2019-11-15 00:55:07,0.0,0.0,0.0078125,0.0078125,0
2019-11-15 00:55:08,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:55:09,0.0,0.0078125,0.01171875,0.01953125,0
2019-11-15 00:55:10,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:55:12,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:13,0.0078125,-0.0078125,-0.0078125,0.0234375,0
2019-11-15 00:55:14,-0.0078125,0.0078125,0.0078125,0.0234375,0
2019-11-15 00:55:15,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:16,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:18,0.0,-0.0078125,0.01171875,0.01953125,0
2019-11-15 00:55:19,0.0,0.0078125,-0.01171875,0.01953125,0
2019-11-15 00:55:20,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:23,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:24,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:26,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:27,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:28,0.0,0.0,-0.01953125,0.01953125,0
2019-11-15 00:55:30,0.0,0.0,0.01953125,0.01953125,0
2019-11-15 00:55:31,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:32,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:34,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:35,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:36,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:37,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:38,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:40,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:41,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:42,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:55:43,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:55:44,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:45,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:47,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:48,0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:55:49,-0.0078125,0.0,0.0,0.0078125,0
2019-11-15 00:55:51,0.0,0.0,0.0,0.0,1
2019-11-15 00:55:52,0.0,0.0,0.01171875,0.01171875,0
2019-11-15 00:55:53,0.0,0.0,-0.01171875,0.01171875,0
2019-11-15 00:55:54,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:55:55,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:55:56,0.0,-0.0078125,0.0,0.0078125,0
2019-11-15 00:55:58,0.0,0.0078125,0.0,0.0078125,0
2019-11-15 00:55:59,0.0,0.0,0.0,0.0,1
2019-11-15 00:56:00,0.0,0.0,0.0,0.0,1
