,time,x_5s,y_5s,z_5s
22930,2019-11-15 02:18:24,0.01953125,0.0,-1.0
22933,2019-11-15 02:18:26,0.01953125,0.0,-1.0015625
22937,2019-11-15 02:18:28,0.01953125,0.0,-1.0015625
22940,2019-11-15 02:18:30,0.01953125,0.0,-1.0015625
22944,2019-11-15 02:18:31,0.01953125,0.0,-1.0015625
22948,2019-11-15 02:18:32,0.01953125,0.0,-1.0015625
22952,2019-11-15 02:18:33,0.01953125,0.0,-1.0
22955,2019-11-15 02:18:34,0.01953125,0.0,-1.0
22959,2019-11-15 02:18:35,0.01953125,0.0,-1.0
22963,2019-11-15 02:18:37,0.01953125,0.0,-1.0
22967,2019-11-15 02:18:39,0.01953125,0.0,-1.0
22971,2019-11-15 02:18:40,0.0171875,0.0,-1.0
22975,2019-11-15 02:18:41,0.0171875,0.0,-1.0
22978,2019-11-15 02:18:43,0.0171875,0.0,-1.0
22982,2019-11-15 02:18:44,0.0171875,0.0,-1.0
22989,2019-11-15 02:18:47,0.0171875,0.0,-1.0
22993,2019-11-15 02:18:49,0.01953125,0.0,-1.0
22997,2019-11-15 02:18:51,0.01953125,0.0,-1.0
23004,2019-11-15 02:18:54,0.02109375,0.0,-1.0015625
23008,2019-11-15 02:18:55,0.02109375,0.0,-1.0015625
23012,2019-11-15 02:18:56,0.02109375,0.0,-1.0015625
23016,2019-11-15 02:18:58,0.02109375,0.0,-1.0015625
23019,2019-11-15 02:19:00,0.02109375,-0.0015625,-1.0015625
23023,2019-11-15 02:19:01,0.01953125,-0.0015625,-1.0
23027,2019-11-15 02:19:02,0.01953125,-0.0015625,-1.0
23030,2019-11-15 02:19:03,0.01953125,-0.0015625,-1.0
23033,2019-11-15 02:19:04,0.01953125,-0.0015625,-0.99765625
23037,2019-11-15 02:19:06,0.01953125,0.0,-0.99765625
23044,2019-11-15 02:19:09,0.01953125,0.0,-0.99765625
23048,2019-11-15 02:19:11,0.01953125,0.0,-0.99765625
23052,2019-11-15 02:19:12,0.01953125,0.0,-0.99765625
23056,2019-11-15 02:19:13,0.01953125,0.0,-1.0
23060,2019-11-15 02:19:15,0.01953125,0.0,-1.0
23063,2019-11-15 02:19:17,0.01953125,0.0,-0.99765625
23067,2019-11-15 02:19:18,0.01953125,0.0,-0.99765625
23071,2019-11-15 02:19:20,0.01953125,0.0,-0.9953125
23075,2019-11-15 02:19:21,0.01953125,0.0,-0.9953125
23082,2019-11-15 02:19:23,0.01953125,0.0,-0.9953125
23086,2019-11-15 02:19:25,0.01953125,0.0,-0.99765625
23089,2019-11-15 02:19:26,0.01953125,0.0,-0.99765625
23093,2019-11-15 02:19:27,0.01953125,0.0,-1.0
23095,2019-11-15 02:19:29,0.01953125,0.0,-0.99765625
23099,2019-11-15 02:19:30,0.01953125,0.0,-0.99765625
23103,2019-11-15 02:19:31,0.01953125,0.0,-0.99765625
23106,2019-11-15 02:19:32,0.01953125,0.0,-0.99765625
23110,2019-11-15 02:19:34,0.01953125,-0.0015625,-0.99765625
23114,2019-11-15 02:19:35,0.01953125,-0.0015625,-0.99765625
23118,2019-11-15 02:19:37,0.01953125,-0.0015625,-0.99765625
23122,2019-11-15 02:19:38,0.01953125,-0.0015625,-0.99765625
23126,2019-11-15 02:19:39,0.01953125,-0.0015625,-0.99765625
23130,2019-11-15 02:19:41,0.01953125,0.0,-0.9953125
23134,2019-11-15 02:19:43,0.01953125,0.0,-0.99765625
23138,2019-11-15 02:19:44,0.01953125,0.0,-0.99765625
23141,2019-11-15 02:19:46,0.01953125,0.0,-0.99765625
23145,2019-11-15 02:19:49,0.01953125,0.0,-0.99765625
23150,2019-11-15 02:19:52,0.01953125,0.0,-1.0
23154,2019-11-15 02:19:53,0.01953125,0.0,-1.0
23158,2019-11-15 02:19:54,0.01953125,0.0,-1.0
23162,2019-11-15 02:19:57,0.01953125,0.0,-1.0
23166,2019-11-15 02:19:58,0.01953125,0.0,-1.0
23170,2019-11-15 02:20:00,0.01953125,0.0,-1.0
23173,2019-11-15 02:20:01,0.01953125,0.0,-1.0
23177,2019-11-15 02:20:02,0.01953125,0.0,-1.0
23180,2019-11-15 02:20:04,0.01953125,0.0,-1.0
23183,2019-11-15 02:20:06,0.01953125,0.0,-1.0
23187,2019-11-15 02:20:07,0.01953125,0.0,-1.0
23191,2019-11-15 02:20:08,0.01953125,0.0,-1.0
23195,2019-11-15 02:20:09,0.01953125,0.0,-0.99765625
23198,2019-11-15 02:20:11,0.01953125,0.0,-0.99765625
23202,2019-11-15 02:20:12,0.01953125,0.0,-0.99765625
23208,2019-11-15 02:20:16,0.01953125,0.0,-0.99765625
23212,2019-11-15 02:20:17,0.01953125,0.0,-0.99765625
23216,2019-11-15 02:20:18,0.01953125,0.0,-1.0
23219,2019-11-15 02:20:20,0.01953125,0.0,-1.0
23223,2019-11-15 02:20:22,0.01953125,0.0,-1.0
23227,2019-11-15 02:20:23,0.01953125,-0.0015625,-1.0
23231,2019-11-15 02:20:24,0.01953125,-0.0015625,-1.0
23235,2019-11-15 02:20:25,0.01953125,-0.0015625,-1.0
23238,2019-11-15 02:20:27,0.01953125,-0.0015625,-1.0
23242,2019-11-15 02:20:28,0.01953125,-0.0015625,-1.0
23246,2019-11-15 02:20:30,0.01953125,-0.0015625,-0.99765625
23250,2019-11-15 02:20:32,0.01953125,-0.0015625,-0.99765625
23254,2019-11-15 02:20:33,0.01953125,-0.0015625,-0.99765625
23258,2019-11-15 02:20:34,0.01953125,-0.0015625,-0.99765625
23262,2019-11-15 02:20:36,0.01953125,-0.0015625,-0.99765625
23266,2019-11-15 02:20:37,0.01953125,0.0,-1.0
23270,2019-11-15 02:20:38,0.01953125,0.0,-1.0
23274,2019-11-15 02:20:39,0.01953125,0.0,-1.0
23278,2019-11-15 02:20:40,0.01953125,0.0,-1.0
23282,2019-11-15 02:20:41,0.01953125,0.0,-0.99765625
23286,2019-11-15 02:20:43,0.01953125,0.0,-0.99765625
23290,2019-11-15 02:20:44,0.01953125,0.0,-0.99765625
23294,2019-11-15 02:20:46,0.01953125,0.0,-0.99765625
23298,2019-11-15 02:20:47,0.01953125,0.0,-0.99765625
23302,2019-11-15 02:20:49,0.01953125,0.0,-1.0
23306,2019-11-15 02:20:50,0.01953125,0.0,-1.0
23310,2019-11-15 02:20:51,0.01953125,0.0,-0.99765625
23314,2019-11-15 02:20:53,0.01953125,0.0,-0.99765625
23317,2019-11-15 02:20:54,0.01953125,0.0,-0.99765625
23321,2019-11-15 02:20:55,0.01953125,0.0,-0.99765625
23325,2019-11-15 02:20:57,0.01953125,0.0,-0.99765625
23329,2019-11-15 02:20:59,0.01953125,0.0,-1.0
23332,2019-11-15 02:21:00,0.01953125,0.0,-1.0
23339,2019-11-15 02:21:02,0.01953125,0.0,-1.0
23345,2019-11-15 02:21:05,0.01953125,0.0,-1.0
23348,2019-11-15 02:21:06,0.01953125,0.0,-1.0
23352,2019-11-15 02:21:08,0.01953125,0.0,-1.0
23355,2019-11-15 02:21:10,0.01953125,0.0,-1.0
23359,2019-11-15 02:21:11,0.01953125,0.0,-1.0
23363,2019-11-15 02:21:12,0.01953125,-0.0015625,-1.0
23367,2019-11-15 02:21:14,0.01953125,-0.0015625,-1.0
23371,2019-11-15 02:21:16,0.01953125,-0.0015625,-1.0
23375,2019-11-15 02:21:17,0.01953125,-0.0015625,-1.0
23379,2019-11-15 02:21:19,0.01953125,-0.0015625,-1.0
23383,2019-11-15 02:21:20,0.01953125,0.0,-1.0
23387,2019-11-15 02:21:22,0.01953125,0.0,-1.0
23391,2019-11-15 02:21:23,0.01953125,0.0,-1.0
23395,2019-11-15 02:21:25,0.01953125,0.0,-1.0
23399,2019-11-15 02:21:27,0.01953125,0.0,-1.0
23403,2019-11-15 02:21:29,0.01953125,0.0,-1.0
23406,2019-11-15 02:21:30,0.01953125,0.0,-1.0
23410,2019-11-15 02:21:31,0.01953125,0.0,-1.0
23414,2019-11-15 02:21:33,0.01953125,0.0,-1.0
23418,2019-11-15 02:21:34,0.01953125,0.0,-1.0
23420,2019-11-15 02:21:35,0.01953125,0.0,-1.0
23424,2019-11-15 02:21:36,0.01953125,0.0,-1.0
23427,2019-11-15 02:21:38,0.01953125,0.0,-0.99765625
23431,2019-11-15 02:21:39,0.01953125,0.0,-0.99765625
23434,2019-11-15 02:21:40,0.01953125,0.0,-0.99765625
23438,2019-11-15 02:21:41,0.01953125,0.0,-0.99765625
23441,2019-11-15 02:21:42,0.01953125,0.0,-0.99765625
23445,2019-11-15 02:21:44,0.01953125,0.0,-0.99765625
23449,2019-11-15 02:21:46,0.01953125,0.0,-0.99765625
23452,2019-11-15 02:21:47,0.01953125,0.0,-0.99765625
23455,2019-11-15 02:21:49,0.01953125,-0.0015625,-0.99765625
23459,2019-11-15 02:21:50,0.01953125,-0.0015625,-0.99765625
23463,2019-11-15 02:21:52,0.01953125,-0.0015625,-1.0
23467,2019-11-15 02:21:53,0.01953125,-0.0015625,-1.0
23470,2019-11-15 02:21:55,0.01953125,-0.0015625,-1.0
23473,2019-11-15 02:21:57,0.01953125,0.0,-1.0
23477,2019-11-15 02:21:59,0.01953125,0.0,-1.0
23481,2019-11-15 02:22:00,0.01953125,0.0,-1.0
23484,2019-11-15 02:22:02,0.01953125,0.0,-1.0
23487,2019-11-15 02:22:03,0.01953125,0.0,-1.0
23489,2019-11-15 02:22:05,0.01953125,0.0,-1.0
23496,2019-11-15 02:22:07,0.01953125,0.0,-1.0
23500,2019-11-15 02:22:08,0.01953125,0.0,-1.0
23504,2019-11-15 02:22:11,0.01953125,0.0,-1.0
23507,2019-11-15 02:22:12,0.01953125,0.0,-1.0
23511,2019-11-15 02:22:14,0.01953125,0.0,-1.0
23515,2019-11-15 02:22:15,0.01953125,0.0,-1.0
23516,2019-11-15 02:22:16,0.01953125,0.0,-1.0
23520,2019-11-15 02:22:17,0.01953125,0.0,-1.0
23524,2019-11-15 02:22:18,0.01953125,0.0,-1.0
23528,2019-11-15 02:22:20,0.01953125,0.0,-0.99765625
23532,2019-11-15 02:22:22,0.01953125,0.0,-0.99765625
23536,2019-11-15 02:22:24,0.0171875,0.0,-0.99765625
23540,2019-11-15 02:22:48,0.0171875,0.0,-0.99765625
23544,2019-11-15 02:22:49,0.0171875,0.0,-0.99765625
23548,2019-11-15 02:22:50,0.0171875,0.0,-1.0
23555,2019-11-15 02:22:53,0.0171875,0.0,-1.0
23558,2019-11-15 02:22:55,0.01953125,0.0,-0.99765625
23562,2019-11-15 02:22:56,0.01953125,0.0,-0.99765625
23565,2019-11-15 02:22:58,0.01953125,0.0,-0.99765625
23568,2019-11-15 02:23:00,0.01953125,0.0,-0.99765625
23572,2019-11-15 02:23:02,0.01953125,0.0,-0.99765625
23576,2019-11-15 02:23:03,0.01953125,0.0,-1.0
23580,2019-11-15 02:23:05,0.01953125,0.0,-1.0
23583,2019-11-15 02:23:06,0.01953125,0.0,-1.0
23587,2019-11-15 02:23:07,0.01953125,0.0,-1.0
23591,2019-11-15 02:23:09,0.01953125,0.0,-1.0
23594,2019-11-15 02:23:10,0.01953125,0.0,-1.0
23597,2019-11-15 02:23:11,0.01953125,0.0,-1.0
23601,2019-11-15 02:23:13,0.01953125,0.0,-1.0
23605,2019-11-15 02:23:14,0.01953125,0.0,-1.0
23609,2019-11-15 02:23:16,0.01953125,0.0,-1.0
23613,2019-11-15 02:23:17,0.01953125,0.0,-1.0
23617,2019-11-15 02:23:18,0.01953125,0.0,-1.0
23621,2019-11-15 02:23:20,0.01953125,0.0,-1.0
23625,2019-11-15 02:23:22,0.01953125,0.0,-1.0
23629,2019-11-15 02:23:24,0.01953125,0.0,-1.0
23633,2019-11-15 02:23:26,0.01953125,0.0,-1.0
23637,2019-11-15 02:23:28,0.01953125,0.0,-1.0
23641,2019-11-15 02:23:29,0.01953125,0.0,-1.0
23645,2019-11-15 02:23:31,0.01953125,0.0,-1.0
23649,2019-11-15 02:23:32,0.01953125,0.0,-1.0
23652,2019-11-15 02:23:34,0.01953125,0.0,-1.0
23656,2019-11-15 02:23:36,0.01953125,0.0,-1.0
23660,2019-11-15 02:23:37,0.01953125,0.0,-1.0
23664,2019-11-15 02:23:39,0.01953125,0.0,-0.99765625
23668,2019-11-15 02:23:40,0.01953125,0.0,-0.99765625
23671,2019-11-15 02:23:42,0.01953125,0.0,-0.99765625
23675,2019-11-15 02:23:45,0.01953125,0.0,-0.99765625
23678,2019-11-15 02:23:46,0.01953125,0.0,-0.99765625
23682,2019-11-15 02:23:47,0.01953125,0.0,-1.0
23685,2019-11-15 02:23:49,0.01953125,-0.0015625,-1.0
23689,2019-11-15 02:23:50,0.01953125,-0.0015625,-1.0
23693,2019-11-15 02:23:51,0.01953125,-0.0015625,-1.0
23697,2019-11-15 02:23:53,0.01953125,-0.0015625,-1.0
23701,2019-11-15 02:23:54,0.01953125,-0.0015625,-1.0
23705,2019-11-15 02:23:55,0.01953125,0.0,-1.0
23709,2019-11-15 02:23:57,0.01953125,0.0,-1.0
23713,2019-11-15 02:23:59,0.01953125,0.0,-1.0
23716,2019-11-15 02:24:00,0.01953125,0.0,-1.0
23720,2019-11-15 02:24:02,0.01953125,0.0,-1.0
23724,2019-11-15 02:24:03,0.01953125,0.0,-1.0
23728,2019-11-15 02:24:05,0.01953125,0.0,-1.0
23732,2019-11-15 02:24:06,0.01953125,0.0,-1.0
23736,2019-11-15 02:24:08,0.01953125,0.0,-1.0
23740,2019-11-15 02:24:09,0.01953125,0.0,-0.99765625
23744,2019-11-15 02:24:11,0.01953125,0.0,-0.99765625
23748,2019-11-15 02:24:12,0.01953125,0.0,-0.99765625
23752,2019-11-15 02:24:13,0.01953125,0.0,-0.99765625
23756,2019-11-15 02:24:15,0.01953125,0.0,-0.9953125
23760,2019-11-15 02:24:17,0.01953125,0.0,-0.99765625
23765,2019-11-15 02:24:19,0.01953125,0.0,-0.99765625
23771,2019-11-15 02:24:22,0.01953125,0.0,-0.99765625
23775,2019-11-15 02:24:23,0.01953125,0.0,-0.99765625
23779,2019-11-15 02:24:24,0.01953125,0.0,-0.99765625
23783,2019-11-15 02:24:25,0.01953125,0.0,-0.99765625
23789,2019-11-15 02:24:28,0.01953125,0.0,-0.99765625
23796,2019-11-15 02:24:31,0.01953125,0.0,-0.99765625
23800,2019-11-15 02:24:33,0.02109375,0.0,-0.99765625
23804,2019-11-15 02:24:35,0.02109375,0.0,-1.0
23808,2019-11-15 02:24:36,0.02109375,0.0,-1.0
23812,2019-11-15 02:24:38,0.02109375,0.0,-1.0
23816,2019-11-15 02:24:39,0.02109375,0.0,-1.0
23820,2019-11-15 02:24:41,0.01953125,0.0,-0.99765625
23824,2019-11-15 02:24:43,0.01953125,0.0,-0.9953125
23827,2019-11-15 02:24:44,0.01953125,-0.0015625,-0.9953125
23830,2019-11-15 02:24:46,0.01953125,-0.0015625,-0.99296875
23833,2019-11-15 02:24:48,0.01953125,-0.0015625,-0.99296875
23837,2019-11-15 02:24:49,0.01953125,-0.0015625,-0.9953125
23841,2019-11-15 02:24:50,0.01953125,-0.0015625,-0.99765625
23845,2019-11-15 02:24:52,0.01953125,0.0,-0.99765625
23851,2019-11-15 02:24:54,0.01953125,-0.0015625,-0.99765625
23855,2019-11-15 02:24:56,0.01953125,-0.0015625,-0.99765625
23859,2019-11-15 02:24:57,0.01953125,-0.0015625,-0.99765625
23863,2019-11-15 02:24:59,0.01953125,-0.0015625,-0.99765625
23867,2019-11-15 02:25:01,0.01953125,-0.0015625,-0.99765625
23870,2019-11-15 02:25:03,0.01953125,-0.0015625,-1.0
23874,2019-11-15 02:25:04,0.01953125,-0.0015625,-0.99765625
23877,2019-11-15 02:25:06,0.01953125,-0.0015625,-0.99765625
23881,2019-11-15 02:25:07,0.01953125,-0.0015625,-0.99765625
23886,2019-11-15 02:25:35,0.01953125,-0.003125,-0.99765625
23890,2019-11-15 02:25:37,0.01953125,-0.0015625,-0.99765625
23894,2019-11-15 02:25:38,0.01953125,-0.0015625,-1.0
23901,2019-11-15 02:25:41,0.01953125,-0.0015625,-1.0
23904,2019-11-15 02:25:42,0.01953125,-0.0015625,-1.0
23908,2019-11-15 02:25:43,0.01953125,0.0,-1.0
23912,2019-11-15 02:25:45,0.01953125,0.0,-1.0
23916,2019-11-15 02:25:46,0.01953125,0.0,-1.0
23922,2019-11-15 02:25:49,0.01953125,0.0,-1.0
23926,2019-11-15 02:25:50,0.01953125,0.0,-1.0
23930,2019-11-15 02:25:52,0.01953125,0.0,-1.0
23934,2019-11-15 02:25:53,0.01953125,0.0,-1.0
23938,2019-11-15 02:25:54,0.01953125,0.0,-1.0
23941,2019-11-15 02:25:56,0.01953125,0.0,-0.99765625
23945,2019-11-15 02:25:58,0.01953125,0.0,-0.99765625
23949,2019-11-15 02:25:59,0.01953125,0.0,-0.99765625
23953,2019-11-15 02:26:00,0.01953125,0.0,-0.99921875
23956,2019-11-15 02:26:01,0.01953125,0.0,-0.99921875
23963,2019-11-15 02:26:04,0.01953125,0.0,-1.0015625
23967,2019-11-15 02:26:05,0.01953125,0.0,-1.0015625
23970,2019-11-15 02:26:07,0.01953125,0.0,-1.0015625
23974,2019-11-15 02:26:08,0.01953125,0.0,-1.0
23978,2019-11-15 02:26:09,0.01953125,0.0,-1.0
23982,2019-11-15 02:26:11,0.01953125,0.0,-1.0
23986,2019-11-15 02:26:13,0.01953125,-0.0015625,-1.0
23990,2019-11-15 02:26:15,0.01953125,-0.0015625,-1.0
23994,2019-11-15 02:26:16,0.01953125,-0.0015625,-1.0
23998,2019-11-15 02:26:18,0.01953125,-0.0015625,-1.0
24002,2019-11-15 02:26:19,0.01953125,-0.003125,-1.0
24006,2019-11-15 02:26:21,0.01953125,-0.0015625,-1.0
24010,2019-11-15 02:26:23,0.01953125,-0.0015625,-1.0
24017,2019-11-15 02:26:27,0.01953125,-0.0015625,-1.0
24021,2019-11-15 02:26:28,0.01953125,-0.0015625,-1.0
24025,2019-11-15 02:26:29,0.01953125,0.0,-1.0
24029,2019-11-15 02:26:31,0.01953125,0.0,-1.0
24033,2019-11-15 02:26:33,0.01953125,0.0,-1.0
24037,2019-11-15 02:26:34,0.01953125,0.0,-1.0
24041,2019-11-15 02:26:36,0.01953125,0.0,-1.0
24045,2019-11-15 02:26:37,0.01953125,0.0,-1.0
24049,2019-11-15 02:26:39,0.01953125,0.0,-1.0
24053,2019-11-15 02:26:40,0.01953125,0.0,-0.99765625
24057,2019-11-15 02:26:41,0.01953125,0.0,-0.9953125
24060,2019-11-15 02:26:43,0.01953125,0.0,-0.9953125
24064,2019-11-15 02:26:44,0.01953125,0.0,-0.9953125
24068,2019-11-15 02:26:45,0.01953125,0.0,-0.9953125
24071,2019-11-15 02:26:47,0.01953125,0.0,-0.99765625
24074,2019-11-15 02:26:48,0.01953125,0.0,-1.0
24078,2019-11-15 02:26:50,0.01953125,0.0,-1.0
24082,2019-11-15 02:26:51,0.01953125,0.0,-1.0
24086,2019-11-15 02:26:52,0.01953125,0.0,-1.0
24089,2019-11-15 02:26:55,0.01953125,0.0,-1.0
24093,2019-11-15 02:26:57,0.02109375,0.0,-1.0
24097,2019-11-15 02:26:58,0.02109375,0.0,-1.0
24101,2019-11-15 02:27:00,0.02109375,0.0,-1.0
24105,2019-11-15 02:27:01,0.02109375,0.0,-0.99765625
24109,2019-11-15 02:27:02,0.02109375,0.0,-0.99765625
24113,2019-11-15 02:27:04,0.01953125,0.0,-0.99765625
24116,2019-11-15 02:27:06,0.01953125,-0.0015625,-0.99765625
24123,2019-11-15 02:27:09,0.01953125,-0.0015625,-0.99765625
24127,2019-11-15 02:27:10,0.01953125,-0.0015625,-1.0
24130,2019-11-15 02:27:12,0.01953125,-0.0015625,-1.0
24134,2019-11-15 02:27:14,0.01953125,-0.0015625,-1.0
24138,2019-11-15 02:27:16,0.01953125,0.0,-1.0
24142,2019-11-15 02:27:17,0.01953125,0.0,-1.0
24145,2019-11-15 02:27:19,0.01953125,0.0,-1.0
24149,2019-11-15 02:27:21,0.01953125,0.0,-1.0
24151,2019-11-15 02:27:22,0.01953125,0.0,-1.0
24155,2019-11-15 02:27:25,0.01953125,0.0,-1.0
24159,2019-11-15 02:27:26,0.01953125,0.0,-1.0
24163,2019-11-15 02:27:28,0.01953125,0.0,-1.0
24167,2019-11-15 02:27:29,0.01953125,0.0,-1.0
24171,2019-11-15 02:27:30,0.01953125,0.0,-1.0
24175,2019-11-15 02:27:32,0.01953125,0.0,-1.0
24179,2019-11-15 02:27:33,0.01953125,0.0,-1.0
24183,2019-11-15 02:27:34,0.01953125,0.0,-1.0
24187,2019-11-15 02:27:36,0.01953125,0.0,-1.0
24191,2019-11-15 02:27:37,0.01953125,0.0,-1.0
24195,2019-11-15 02:27:38,0.01953125,0.0,-1.0
24199,2019-11-15 02:27:39,0.01953125,0.0,-0.99765625
24203,2019-11-15 02:27:41,0.01953125,-0.0015625,-0.99765625
24207,2019-11-15 02:27:43,0.01953125,-0.0015625,-0.99765625
24211,2019-11-15 02:27:44,0.01953125,-0.0015625,-0.99765625
24215,2019-11-15 02:27:45,0.01953125,-0.003125,-0.99765625
24219,2019-11-15 02:27:46,0.01953125,-0.003125,-1.0
24223,2019-11-15 02:27:48,0.01953125,-0.0015625,-1.0
24227,2019-11-15 02:27:49,0.01953125,-0.0015625,-1.0
24231,2019-11-15 02:27:50,0.01953125,-0.0015625,-1.0
24235,2019-11-15 02:27:51,0.01953125,0.0,-1.0
24239,2019-11-15 02:27:53,0.01953125,0.0,-1.0
24242,2019-11-15 02:27:55,0.02109375,0.0,-1.0
24246,2019-11-15 02:27:57,0.02109375,0.0,-1.0
24250,2019-11-15 02:27:59,0.02109375,0.0,-1.0
24254,2019-11-15 02:28:00,0.02109375,0.0,-1.0
24258,2019-11-15 02:28:01,0.02109375,0.0,-1.0
24261,2019-11-15 02:28:02,0.01953125,0.0,-1.0
24264,2019-11-15 02:28:04,0.01953125,0.0,-1.0
24268,2019-11-15 02:28:05,0.01953125,0.0,-0.99765625
24271,2019-11-15 02:28:06,0.01953125,0.0,-0.99765625
24275,2019-11-15 02:28:08,0.01953125,0.0,-0.99765625
24279,2019-11-15 02:28:09,0.01953125,0.0,-0.99765625
24283,2019-11-15 02:28:11,0.01953125,0.0,-0.99765625
24290,2019-11-15 02:28:14,0.01953125,0.0,-0.99765625
24294,2019-11-15 02:28:15,0.01953125,-0.00390625,-0.9953125
24298,2019-11-15 02:28:17,0.01953125,-0.00390625,-0.9953125
24299,2019-11-15 02:28:18,0.01953125,-0.00390625,-0.9953125
24303,2019-11-15 02:28:19,0.01953125,-0.00390625,-0.9953125
24310,2019-11-15 02:28:23,0.01953125,-0.00390625,-0.99765625
24314,2019-11-15 02:28:24,0.01953125,0.0,-1.0
24323,2019-11-15 02:28:28,0.01953125,0.0,-1.0
24326,2019-11-15 02:28:30,0.01953125,0.0,-1.0
24329,2019-11-15 02:28:32,0.01953125,0.0,-1.0
24333,2019-11-15 02:28:34,0.01953125,0.0,-1.0
24337,2019-11-15 02:28:37,0.01953125,0.0,-1.0
24341,2019-11-15 02:28:38,0.01953125,0.0,-1.0
24345,2019-11-15 02:28:40,0.01953125,0.0,-1.0
24349,2019-11-15 02:28:41,0.01953125,0.0,-1.0
24353,2019-11-15 02:28:43,0.01953125,0.0,-1.0
24357,2019-11-15 02:28:45,0.01953125,0.0,-1.0
24360,2019-11-15 02:28:47,0.01953125,0.0,-1.0
24363,2019-11-15 02:28:48,0.01953125,-0.0015625,-1.0
24367,2019-11-15 02:28:50,0.01953125,-0.0015625,-1.0
24371,2019-11-15 02:28:51,0.01953125,-0.0015625,-1.0
24375,2019-11-15 02:28:52,0.01953125,-0.003125,-1.0
24378,2019-11-15 02:28:53,0.01953125,-0.0046875,-0.99765625
24382,2019-11-15 02:28:55,0.01953125,-0.003125,-0.99765625
24386,2019-11-15 02:28:57,0.01953125,-0.003125,-0.99765625
24390,2019-11-15 02:28:58,0.01953125,-0.003125,-0.99765625
24393,2019-11-15 02:28:59,0.01953125,-0.0015625,-0.99765625
24396,2019-11-15 02:29:01,0.01953125,-0.0015625,-1.0
24400,2019-11-15 02:29:02,0.01953125,-0.0015625,-1.0
24407,2019-11-15 02:29:06,0.01953125,-0.0015625,-1.0
24412,2019-11-15 02:29:09,0.01953125,-0.0015625,-1.0
24416,2019-11-15 02:29:10,0.01953125,-0.0015625,-1.0
24420,2019-11-15 02:29:11,0.01953125,0.0,-1.0
24423,2019-11-15 02:29:12,0.01953125,0.0,-1.0
24427,2019-11-15 02:29:14,0.01953125,0.0,-1.0
24431,2019-11-15 02:29:16,0.01953125,0.0,-1.0
24435,2019-11-15 02:29:17,0.01953125,0.0,-1.0
24439,2019-11-15 02:29:18,0.01953125,0.0,-1.0
24443,2019-11-15 02:29:19,0.01953125,0.0,-1.0
24447,2019-11-15 02:29:21,0.01953125,0.0,-1.0
24450,2019-11-15 02:29:23,0.01953125,0.0,-1.0
24454,2019-11-15 02:29:24,0.01953125,0.0,-1.0
24458,2019-11-15 02:29:25,0.01953125,0.0,-1.0
24464,2019-11-15 02:29:28,0.01953125,0.0,-1.0
24467,2019-11-15 02:29:30,0.01953125,0.0,-1.0
24471,2019-11-15 02:29:31,0.01953125,0.0,-1.0
24475,2019-11-15 02:29:33,0.01953125,0.0,-1.0
24478,2019-11-15 02:29:34,0.01953125,0.0,-0.99765625
24482,2019-11-15 02:29:35,0.01953125,0.0,-0.99765625
24486,2019-11-15 02:29:37,0.01953125,0.0,-0.99765625
24490,2019-11-15 02:29:38,0.01953125,0.0,-0.99765625
24494,2019-11-15 02:29:39,0.0171875,0.0,-0.9953125
24497,2019-11-15 02:29:40,0.0171875,0.0,-0.99765625
24501,2019-11-15 02:29:42,0.0171875,0.0,-0.99765625
24504,2019-11-15 02:29:44,0.0171875,0.0,-0.9953125
24508,2019-11-15 02:29:45,0.0171875,0.0,-0.9953125
24512,2019-11-15 02:29:46,0.01953125,0.0,-0.99765625
24519,2019-11-15 02:29:49,0.01953125,0.0,-0.99765625
24523,2019-11-15 02:29:50,0.01953125,0.0,-0.99765625
24527,2019-11-15 02:29:52,0.01953125,0.0,-1.0
24531,2019-11-15 02:29:53,0.01953125,0.0,-1.0
24535,2019-11-15 02:29:55,0.01953125,0.0,-1.0
24539,2019-11-15 02:29:56,0.01953125,-0.0015625,-1.0
24543,2019-11-15 02:29:58,0.01953125,-0.0015625,-1.0
24547,2019-11-15 02:29:59,0.01953125,-0.0015625,-1.0
24549,2019-11-15 02:30:00,0.01953125,-0.003125,-1.0
24550,2019-11-15 02:30:02,0.02109375,-0.003125,-1.0
24557,2019-11-15 02:30:05,0.02109375,-0.0015625,-1.0
24561,2019-11-15 02:30:07,0.02109375,-0.0015625,-1.0
24565,2019-11-15 02:30:08,0.02109375,-0.0015625,-1.0
24569,2019-11-15 02:30:09,0.02109375,0.0,-1.0
24573,2019-11-15 02:30:10,0.01953125,0.0,-1.0
24577,2019-11-15 02:30:12,0.01953125,0.0,-1.0015625
24581,2019-11-15 02:30:13,0.01953125,0.0,-1.0015625
24584,2019-11-15 02:30:15,0.01953125,0.0,-1.0015625
24588,2019-11-15 02:30:17,0.01953125,0.0,-1.0015625
24592,2019-11-15 02:30:19,0.01953125,0.0,-1.0015625
24596,2019-11-15 02:30:21,0.01953125,0.0,-1.0
24599,2019-11-15 02:30:22,0.01953125,0.0,-1.0
24603,2019-11-15 02:30:24,0.01953125,0.0,-1.0
24607,2019-11-15 02:30:25,0.01953125,0.0,-1.0
24611,2019-11-15 02:30:26,0.01953125,0.0,-1.0
24615,2019-11-15 02:30:28,0.01953125,0.0,-1.0
24619,2019-11-15 02:30:29,0.01953125,0.0,-1.0
24623,2019-11-15 02:30:30,0.01953125,0.0,-0.99765625
